clientnum,attrition_flag,customer_age,gender,dependent_count,education_level,marital_status,income_category,card_category,months_on_book,total_relationship_count,months_inactive_12_mon,contacts_count_12_mon,credit_limit,total_revolving_bal,avg_open_to_buy,total_amt_chng_q4_q1,total_trans_amt,total_trans_ct,total_ct_chng_q4_q1,avg_utilization_ratio,risk_level,churn_score
720711483,Attrited Customer,56,F,1,High School,Married,abc,Blue,42,5,2,3,3674.0,2517,1157.0,0.854,2608,45,0.731,0.685,Medium,1.5425253130103431
827436483,Existing Customer,48,M,1,Graduate,Married,$80K - $120K,Blue,44,6,1,3,2916.0,0,2916.0,0.792,4336,72,0.714,0.0,Low,0.9000000000000001
710715783,Existing Customer,52,F,1,Uneducated,Single,Less than $40K,Blue,45,5,2,3,1633.0,0,1633.0,0.725,4436,75,0.667,0.0,Low,1.2000000000000002
758367933,Existing Customer,56,M,2,Uneducated,Single,$80K - $120K,Blue,49,5,3,2,5466.0,0,5466.0,0.587,4435,79,0.881,0.0,Low,1.2999999999999998
721399833,Existing Customer,43,F,2,High School,Married,$40K - $60K,Blue,34,3,1,3,2032.0,1008,1024.0,0.879,4736,86,0.83,0.496,Low,1.1480188976377954
708727983,Existing Customer,62,M,0,Uneducated,Single,$60K - $80K,Blue,36,6,1,3,3933.0,0,3933.0,0.884,3048,54,0.688,0.0,Low,0.9000000000000001
802822833,Existing Customer,51,M,3,Uneducated,,$80K - $120K,Blue,45,5,2,2,21328.0,0,21328.0,0.783,3825,76,0.949,0.0,Low,1.0
713276733,Existing Customer,45,F,4,Graduate,Single,Less than $40K,Blue,36,3,1,3,3562.0,2107,1455.0,0.394,4490,90,0.667,0.592,Low,1.195856485120719
809440008,Attrited Customer,39,F,2,High School,Single,abc,Blue,34,3,3,1,2069.0,550,1519.0,0.783,2716,43,0.433,0.266,Low,1.2329486708554855
716959833,Existing Customer,45,M,3,Graduate,Single,$120K +,Blue,31,5,2,2,3534.0,0,3534.0,0.536,3973,66,0.784,0.0,Low,1.0
714432108,Existing Customer,56,F,3,Uneducated,Married,$40K - $60K,Blue,46,5,3,3,2402.0,1892,510.0,0.645,4610,76,0.81,0.788,Medium,1.8939030807660282
772580958,Existing Customer,57,F,2,Uneducated,Married,abc,Blue,47,3,2,2,3136.0,2138,998.0,0.699,4930,80,0.739,0.682,Low,1.3409280612244898
715071483,Existing Customer,60,F,1,Uneducated,Divorced,$40K - $60K,Blue,52,4,2,3,2802.0,2517,285.0,0.664,4392,81,0.723,0.898,Medium,1.6490860813704498
712410858,Existing Customer,50,F,4,Uneducated,Married,abc,Blue,40,4,1,3,2315.0,1336,979.0,0.771,4143,65,0.667,0.577,Low,1.1885317494600434
715395933,Existing Customer,44,F,3,College,,abc,Blue,35,5,2,2,11238.0,2336,8902.0,0.911,5302,70,0.892,0.208,Low,1.1039598505072077
711237633,Attrited Customer,49,M,0,Graduate,Married,$60K - $80K,Blue,29,3,3,3,1460.0,0,1460.0,0.738,2329,36,0.5,0.0,Medium,1.5
781337658,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,44,3,1,2,2602.0,1612,990.0,0.906,5532,85,0.735,0.62,Low,1.0098570330514987
718913358,Attrited Customer,36,M,2,Graduate,Single,Less than $40K,Blue,36,3,3,3,4225.0,2517,1708.0,0.662,2659,43,0.387,0.596,Medium,1.7979218934911243
715784808,Existing Customer,57,F,4,Post-Graduate,Single,$40K - $60K,Blue,48,4,2,1,2576.0,1678,898.0,0.771,3913,86,0.72,0.651,Low,1.1256192546583852
718452633,Attrited Customer,35,F,4,Graduate,Married,abc,Blue,36,4,3,3,1931.0,0,1931.0,0.695,2569,46,0.394,0.0,Medium,1.5
769883733,Attrited Customer,46,M,3,Post-Graduate,Single,$40K - $60K,Blue,40,3,4,2,2344.0,0,2344.0,0.412,2098,31,0.409,0.0,Medium,1.6
709375158,Existing Customer,29,F,1,,,abc,Blue,36,6,3,2,7270.0,1835,5435.0,0.86,3759,69,0.917,0.252,Low,1.4261221458046767
801977733,Existing Customer,40,F,2,High School,Single,Less than $40K,Blue,34,4,2,2,2395.0,1437,958.0,0.787,4481,82,0.822,0.6,Low,1.2999999999999998
709175208,Existing Customer,50,F,4,Uneducated,Single,Less than $40K,Blue,43,4,3,2,2835.0,2292,543.0,0.732,4686,79,0.756,0.808,Medium,1.7041396825396824
788990508,Existing Customer,62,F,0,,Single,$40K - $60K,Blue,49,4,1,1,1540.0,796,744.0,0.805,3714,56,0.697,0.517,Low,0.7584649350649351
720835308,Existing Customer,49,F,2,Uneducated,Married,abc,Blue,34,6,1,3,3017.0,0,3017.0,0.702,4389,72,0.636,0.0,Low,0.9000000000000001
717365958,Existing Customer,50,F,1,Graduate,Married,Less than $40K,Blue,36,4,2,3,1438.3,0,1438.3,0.851,4765,71,1.088,0.0,Low,1.2000000000000002
779577108,Existing Customer,49,F,1,Doctorate,Single,$40K - $60K,Blue,32,3,3,2,1438.3,0,1438.3,0.718,4052,65,0.757,0.0,Low,1.2999999999999998
801497508,Existing Customer,56,F,1,Graduate,Married,Less than $40K,Blue,50,4,3,2,1584.0,1311,273.0,0.867,4203,73,0.78,0.828,Medium,1.7138954545454543
716131083,Existing Customer,47,M,2,Graduate,Single,$40K - $60K,Blue,35,6,1,3,2676.0,2157,519.0,0.901,4640,69,0.605,0.806,Low,1.303016143497758
784734258,Existing Customer,56,F,2,,Divorced,$40K - $60K,Blue,50,5,2,2,5084.0,1683,3401.0,0.923,4060,55,0.774,0.331,Low,1.1655115656963022
711122958,Attrited Customer,41,F,3,Graduate,Single,Less than $40K,Blue,33,5,3,3,1764.0,0,1764.0,0.552,2105,57,0.839,0.0,Medium,1.5
779508333,Existing Customer,63,M,0,,,$60K - $80K,Blue,46,6,2,2,23925.0,1494,22431.0,0.704,3677,55,0.719,0.062,Low,1.0311335423197492
717699408,Existing Customer,51,F,3,Graduate,Married,abc,Blue,36,3,3,3,2886.0,2517,369.0,0.841,4884,89,0.618,0.872,Medium,1.9360424116424118
720210483,Existing Customer,43,F,3,High School,,abc,Blue,28,6,2,3,6720.0,2143,4577.0,0.814,5049,85,0.735,0.319,Low,1.3594696428571431
709329558,Existing Customer,49,F,4,High School,Single,Less than $40K,Gold,34,4,3,2,15569.0,1554,14015.0,0.436,4566,73,0.78,0.1,Low,1.3499441197250945
721222833,Existing Customer,51,F,3,Graduate,Married,$40K - $60K,Blue,36,3,3,3,1565.0,944,621.0,0.872,4798,73,1.147,0.603,Medium,1.8015584664536741
712682583,Existing Customer,44,M,5,High School,Single,$60K - $80K,Blue,35,3,2,2,5947.0,995,4952.0,0.724,4984,90,0.765,0.167,Low,1.083593374810829
710051658,Existing Customer,46,M,3,Graduate,Married,$60K - $80K,Blue,37,6,3,3,18821.0,774,18047.0,0.586,4402,75,0.562,0.041,Medium,1.5205372828223793
708606633,Attrited Customer,56,F,3,Graduate,Married,$40K - $60K,Blue,44,6,3,4,1544.0,0,1544.0,0.315,1902,35,0.4,0.0,Medium,1.7
710862258,Existing Customer,41,F,2,Uneducated,Married,Less than $40K,Blue,36,3,2,2,1755.0,0,1755.0,0.77,4786,73,0.553,0.0,Low,1.0
720072933,Existing Customer,49,F,4,Graduate,Married,Less than $40K,Blue,36,3,3,3,1438.3,666,772.3,0.675,4759,90,0.667,0.463,Medium,1.7315139956893555
757527033,Existing Customer,53,F,2,College,Single,Less than $40K,Blue,46,3,5,2,2153.0,0,2153.0,0.766,4628,69,0.971,0.0,Medium,1.9
713115483,Attrited Customer,44,F,3,Uneducated,Married,Less than $40K,Blue,36,6,3,3,1684.0,0,1684.0,0.557,2275,45,0.607,0.0,Medium,1.5
816078708,Existing Customer,45,M,3,,Single,$40K - $60K,Blue,40,3,4,3,5662.0,1952,3710.0,0.519,4014,61,0.525,0.345,Medium,1.972426351112681
713985183,Existing Customer,46,F,5,Graduate,Single,Less than $40K,Blue,38,4,5,2,2799.0,2412,387.0,0.877,4634,91,0.75,0.862,Medium,2.3309209003215434
789601308,Existing Customer,58,M,3,,Married,$120K +,Blue,52,4,5,3,12398.0,0,12398.0,0.785,4228,93,0.788,0.0,Medium,2.1
720133908,Existing Customer,41,M,2,Post-Graduate,Single,$40K - $60K,Blue,27,4,1,3,4461.0,900,3561.0,0.587,4204,77,0.791,0.202,Low,1.0009245460659046
803197833,Existing Customer,49,F,1,Post-Graduate,Divorced,$40K - $60K,Blue,44,6,5,2,2597.0,1871,726.0,0.899,3637,69,0.725,0.72,Medium,2.2601340007701194
812222208,Existing Customer,54,F,3,Uneducated,Single,abc,Blue,49,6,4,3,9733.0,863,8870.0,0.892,5228,71,0.543,0.089,Medium,1.8444002260351382
757634583,Existing Customer,52,F,2,Graduate,Married,Less than $40K,Blue,45,4,3,1,2261.0,1127,1134.0,0.814,4456,68,0.789,0.498,Low,1.34913560371517
719362458,Existing Customer,47,F,3,High School,Married,Less than $40K,Blue,36,5,3,3,2822.0,0,2822.0,0.681,5064,74,0.85,0.0,Medium,1.5
789331908,Existing Customer,40,F,3,High School,,Less than $40K,Blue,30,5,2,2,8793.0,918,7875.0,0.471,5342,64,0.684,0.104,Low,1.0521203684749232
715616358,Existing Customer,53,F,0,Graduate,Married,abc,Blue,36,5,4,3,5843.0,1162,4681.0,0.765,4405,67,0.811,0.199,Medium,1.8994611329796338
711784908,Existing Customer,46,F,4,High School,Single,Less than $40K,Blue,34,5,5,2,3322.0,2517,805.0,0.789,3913,86,0.911,0.758,Medium,2.2789028296207103
806900508,Existing Customer,53,F,1,High School,Married,Less than $40K,Blue,48,5,3,3,2036.0,1716,320.0,0.69,4161,75,0.744,0.843,Medium,1.9214487229862476
710098233,Existing Customer,28,F,0,,Single,Less than $40K,Blue,13,3,2,2,2387.0,0,2387.0,0.639,4513,66,0.65,0.0,Low,1.0
713508333,Existing Customer,43,F,4,College,,Less than $40K,Blue,33,5,4,3,1884.0,1216,668.0,0.945,4591,85,0.735,0.645,Medium,2.122630573248408
712176708,Existing Customer,51,F,3,Uneducated,Single,Less than $40K,Blue,36,5,3,3,3747.0,2268,1479.0,0.709,4609,87,0.74,0.605,Medium,1.8025852682145715
719724933,Existing Customer,58,F,1,Uneducated,Married,Less than $40K,Blue,51,5,4,2,2220.0,1240,980.0,0.906,4396,78,0.95,0.559,Medium,1.8793675675675678
716537433,Existing Customer,50,F,2,College,Married,$40K - $60K,Blue,36,5,4,1,2428.0,2005,423.0,0.835,5170,68,0.659,0.826,Medium,1.8129347611202635
713186058,Attrited Customer,42,F,3,,Married,$40K - $60K,Blue,36,4,2,3,1438.3,0,1438.3,0.58,2191,51,0.457,0.0,Low,1.2000000000000002
787558683,Existing Customer,45,F,4,Post-Graduate,Single,$40K - $60K,Blue,35,3,5,2,1850.0,621,1229.0,0.682,4234,74,0.682,0.336,Medium,2.067902702702703
718002633,Existing Customer,48,F,2,Graduate,Married,$40K - $60K,Silver,41,6,3,1,16002.0,2076,13926.0,0.293,3667,52,1.167,0.13,Low,1.164920134983127
789241308,Attrited Customer,54,F,2,,,Less than $40K,Blue,39,4,3,3,1438.3,0,1438.3,0.72,2145,41,0.519,0.0,Medium,1.5
713941158,Existing Customer,47,F,1,High School,,Less than $40K,Blue,36,6,5,1,5222.0,2517,2705.0,0.569,4433,81,0.588,0.482,Medium,1.9409997702029873
808950108,Existing Customer,39,F,2,Graduate,Married,Less than $40K,Blue,34,4,5,2,1438.3,859,579.3,0.808,4409,72,0.674,0.597,Medium,2.1985698532990336
719050458,Existing Customer,62,F,0,,Single,Less than $40K,Blue,56,6,3,3,2582.0,1528,1054.0,0.771,4041,67,0.457,0.592,Medium,1.7959367931835788
718021608,Existing Customer,45,F,3,Graduate,Married,$40K - $60K,Blue,34,4,5,2,1533.0,728,805.0,0.906,4659,83,0.766,0.475,Medium,2.1374657534246575
788870283,Existing Customer,56,F,3,Graduate,Married,Less than $40K,Blue,41,5,4,1,1438.3,0,1438.3,0.796,3778,72,1.118,0.0,Low,1.4
778272408,Attrited Customer,52,M,1,,Divorced,$80K - $120K,Blue,42,4,4,2,5763.0,0,5763.0,0.615,2310,48,0.714,0.0,Medium,1.6
720079758,Existing Customer,46,F,3,Uneducated,Single,abc,Blue,42,6,4,2,1910.0,1431,479.0,0.851,5253,82,0.745,0.749,Medium,1.9745643979057592
787457883,Existing Customer,51,F,0,,Married,Less than $40K,Blue,37,4,3,2,1515.0,996,519.0,0.558,4324,89,0.854,0.657,Medium,1.628627722772277
719884983,Existing Customer,52,M,2,Graduate,Single,$40K - $60K,Blue,44,3,4,2,1538.0,666,872.0,0.642,4808,64,0.684,0.433,Medium,1.8165089726918076
822056583,Existing Customer,44,F,4,Graduate,Single,$40K - $60K,Blue,40,6,5,3,1572.0,874,698.0,0.947,4996,80,0.739,0.556,Medium,2.377993893129771
714585033,Existing Customer,41,F,4,Uneducated,Married,Less than $40K,Blue,36,3,5,1,1438.3,1055,383.3,0.809,4532,78,0.472,0.734,Medium,2.066851449628033
713981283,Existing Customer,52,F,3,Graduate,Married,Less than $40K,Blue,46,6,5,3,2814.0,2162,652.0,0.588,4271,88,0.833,0.768,Medium,2.484090405117271
715328658,Attrited Customer,41,F,5,Post-Graduate,Married,Less than $40K,Blue,36,5,3,3,1495.0,0,1495.0,0.686,2622,70,0.628,0.0,Medium,1.5
708918558,Attrited Customer,37,F,2,Graduate,Married,$40K - $60K,Blue,36,5,3,2,1959.0,662,1297.0,0.888,3046,52,0.793,0.338,Low,1.4689782542113323
748194633,Existing Customer,60,F,1,Graduate,Divorced,Less than $40K,Blue,53,5,5,3,2903.0,1251,1652.0,0.879,4555,76,0.727,0.431,Medium,2.3154800551153976
719323683,Existing Customer,47,F,3,Uneducated,Single,$40K - $60K,Blue,35,6,5,2,4543.0,1028,3515.0,0.799,4093,77,0.571,0.226,Medium,2.013084657715166
708611733,Existing Customer,42,F,1,College,Married,abc,Blue,33,4,4,3,3119.0,1328,1791.0,0.967,4659,82,0.673,0.426,Medium,2.012933247835845
771219033,Existing Customer,42,M,1,Uneducated,,$80K - $120K,Blue,29,4,3,3,17506.0,1979,15527.0,0.447,4199,73,0.659,0.113,Medium,1.5565140865988802
721480158,Attrited Customer,50,F,2,,Married,Less than $40K,Blue,43,3,3,2,1438.3,910,528.3,0.66,2370,44,0.467,0.633,Medium,1.6164074115274976
708086958,Existing Customer,49,F,2,Uneducated,Married,abc,Blue,41,3,5,2,3128.0,749,2379.0,0.598,4369,59,0.735,0.239,Medium,2.0196350383631714
709100283,Attrited Customer,36,F,2,High School,Single,abc,Blue,26,3,2,2,5956.0,2517,3439.0,0.877,2828,46,0.484,0.423,Low,1.2113797179314976
719350908,Existing Customer,43,M,4,,,Less than $40K,Blue,35,3,3,2,4177.0,2094,2083.0,0.466,3553,66,0.65,0.501,Medium,1.5505950203495331
714124983,Existing Customer,57,M,2,,Single,$80K - $120K,Blue,48,6,4,3,13457.0,1044,12413.0,0.722,3303,66,0.737,0.078,Medium,1.838874132421788
718031508,Existing Customer,45,M,4,College,Divorced,$80K - $120K,Blue,37,6,5,1,1535.0,0,1535.0,0.77,5168,76,0.81,0.0,Medium,1.7
709732608,Existing Customer,41,F,3,Graduate,Married,Less than $40K,Blue,36,4,3,3,3203.0,2366,837.0,0.665,4282,82,0.783,0.739,Medium,1.8694047455510459
713466033,Attrited Customer,39,F,2,Graduate,Divorced,Less than $40K,Blue,36,5,2,3,2092.0,0,2092.0,0.422,2015,33,0.269,0.0,Low,1.2000000000000002
716369208,Existing Customer,44,F,3,Graduate,Married,Less than $40K,Blue,36,6,5,3,2420.0,1223,1197.0,0.718,4954,82,0.783,0.505,Medium,2.3526115702479338
781143933,Existing Customer,43,F,3,High School,Single,Less than $40K,Blue,36,5,3,3,2313.0,1325,988.0,0.723,5006,76,0.81,0.573,Medium,1.7864547341115435
711337158,Existing Customer,56,M,2,Graduate,Married,$40K - $60K,Blue,49,3,5,3,3059.0,2387,672.0,0.808,4774,81,0.761,0.78,Medium,2.490096109839817
714724908,Existing Customer,41,F,1,Uneducated,Married,$40K - $60K,Blue,36,3,4,1,2235.0,1688,547.0,0.631,4633,79,0.795,0.755,Medium,1.7775771812080536
719973033,Existing Customer,49,F,1,,Married,Less than $40K,Blue,37,5,5,2,3208.0,0,3208.0,0.923,4531,86,0.83,0.0,Medium,1.9
714196008,Existing Customer,43,M,2,Graduate,,$60K - $80K,Blue,25,5,3,1,7534.0,0,7534.0,0.587,4685,79,0.975,0.0,Low,1.0999999999999999
780272208,Existing Customer,39,F,1,Graduate,,Less than $40K,Blue,25,4,2,3,2006.0,1197,809.0,0.877,4139,69,0.769,0.597,Low,1.4984129611166501
717849708,Existing Customer,46,M,4,,Divorced,$60K - $80K,Blue,32,5,3,3,1438.3,738,700.3,0.709,4368,87,0.74,0.513,Medium,1.7565317249530696
712437108,Existing Customer,49,M,3,,Married,$80K - $120K,Blue,42,3,3,1,14044.0,0,14044.0,0.715,4889,89,0.854,0.0,Low,1.0999999999999999
767802483,Existing Customer,44,M,4,College,Single,$60K - $80K,Blue,38,6,3,3,5005.0,969,4036.0,0.727,5066,71,0.821,0.194,Medium,1.596881918081918
709064208,Attrited Customer,43,F,2,Uneducated,Single,Less than $40K,Blue,32,4,3,6,1628.0,275,1353.0,0.69,2219,49,0.531,0.169,Medium,2.184475675675676
714343608,Existing Customer,56,F,0,,Single,Less than $40K,Blue,36,5,4,2,3033.0,0,3033.0,0.89,4921,90,0.698,0.0,Medium,1.6
709668408,Existing Customer,56,F,1,Graduate,,$40K - $60K,Blue,36,5,4,1,5204.0,0,5204.0,1.008,5285,82,0.864,0.0,Low,1.4
712753758,Existing Customer,57,F,1,High School,Single,Less than $40K,Blue,41,4,4,3,2442.0,1699,743.0,0.639,4313,75,0.562,0.696,Medium,2.147922358722359
807722658,Existing Customer,51,F,2,Graduate,Single,Less than $40K,Blue,46,3,3,3,2429.0,1250,1179.0,0.983,4761,99,0.707,0.515,Medium,1.7573845203787566
826808208,Existing Customer,60,F,0,High School,Single,$40K - $60K,Blue,56,3,5,2,2213.0,829,1384.0,0.639,4210,84,0.714,0.375,Medium,2.0873813827383643
757224108,Existing Customer,43,F,4,Graduate,Married,Less than $40K,Blue,32,6,3,1,2624.0,1117,1507.0,0.826,3929,67,0.595,0.426,Low,1.3129057926829266
816091608,Existing Customer,37,F,1,College,Single,$40K - $60K,Blue,32,4,2,3,1976.0,0,1976.0,0.812,4424,73,0.659,0.0,Low,1.2000000000000002
819684183,Existing Customer,46,F,3,Graduate,Single,$40K - $60K,Blue,41,4,5,3,3492.0,1546,1946.0,1.135,3043,53,1.038,0.443,Medium,2.3214178694158076
719630358,Attrited Customer,50,F,4,High School,Married,Less than $40K,Blue,36,1,3,2,3546.0,0,3546.0,0.791,2616,47,0.469,0.0,Low,1.2999999999999998
712399308,Attrited Customer,38,F,3,High School,,Less than $40K,Blue,36,5,3,3,2989.0,2387,602.0,0.437,2143,67,0.558,0.799,Medium,1.8993784543325527
721282908,Existing Customer,44,F,4,Graduate,Married,$40K - $60K,Blue,29,3,1,2,1438.3,0,1438.3,0.742,3971,60,0.667,0.0,Low,0.7
820848408,Existing Customer,52,F,4,Uneducated,Divorced,abc,Blue,48,5,5,2,1438.3,771,667.3,0.652,5053,74,0.947,0.536,Medium,2.1680148508656054
710888883,Existing Customer,37,F,3,High School,,Less than $40K,Blue,36,6,4,2,1438.3,636,802.3,0.838,4824,83,0.766,0.442,Medium,1.8210566084961415
711338058,Existing Customer,45,F,1,,Married,Less than $40K,Blue,33,6,3,2,1438.3,1201,237.3,0.749,4851,86,0.72,0.835,Medium,1.7175040673016755
721317333,Existing Customer,40,F,4,Post-Graduate,Single,$40K - $60K,Blue,31,4,2,1,2383.0,1828,555.0,0.814,4759,75,0.744,0.767,Low,1.1835300881242132
711350133,Existing Customer,51,M,2,Graduate,Married,$80K - $120K,Blue,34,5,4,1,13587.0,2374,11213.0,0.789,4995,88,0.692,0.175,Low,1.4874177522631926
803606958,Existing Customer,57,F,3,Graduate,Single,Less than $40K,Blue,52,5,5,0,3085.0,0,3085.0,0.719,3946,73,0.825,0.0,Medium,1.5
721039308,Existing Customer,40,M,4,Uneducated,Single,$80K - $120K,Blue,36,4,3,2,32431.0,850,31581.0,0.926,4400,71,1.088,0.026,Low,1.3130628472757546
713440833,Existing Customer,61,F,0,Graduate,Single,Less than $40K,Blue,36,5,3,3,2207.0,2020,187.0,0.693,4348,84,0.647,0.915,Medium,1.9575808790212958
780814158,Existing Customer,57,F,3,High School,,Less than $40K,Blue,39,6,4,2,2781.0,992,1789.0,0.701,4577,81,0.929,0.357,Medium,1.7784118662351671
717255333,Attrited Customer,40,M,3,Graduate,Single,$80K - $120K,Blue,36,1,2,2,6921.0,0,6921.0,0.824,2729,44,0.467,0.0,Low,1.0
714368883,Existing Customer,50,F,3,Graduate,Single,Less than $40K,Blue,36,6,5,2,7596.0,1156,6440.0,0.611,4338,73,0.738,0.152,Medium,1.9760556082148497
788797983,Existing Customer,42,F,3,Uneducated,Married,abc,Blue,24,5,1,3,4568.0,2025,2543.0,0.849,4869,85,0.848,0.443,Low,1.121590367775832
720642633,Existing Customer,43,F,4,Graduate,Single,$40K - $60K,Blue,24,6,1,1,6475.0,1686,4789.0,0.699,3837,65,0.667,0.26,Low,0.6301158301158302
708793008,Attrited Customer,46,M,3,Doctorate,Divorced,$80K - $120K,Blue,35,5,3,3,9949.0,0,9949.0,0.574,2207,40,0.481,0.0,Medium,1.5
819351258,Existing Customer,42,F,3,College,Married,Less than $40K,Blue,37,5,4,2,2238.0,1693,545.0,0.714,5339,86,0.458,0.756,Medium,1.9781436997319035
715212108,Existing Customer,41,F,2,College,Married,Less than $40K,Blue,36,5,5,1,1438.3,0,1438.3,0.686,4565,84,0.714,0.0,Medium,1.7
720046458,Existing Customer,50,F,0,High School,Single,Less than $40K,Blue,43,6,4,2,2670.0,1944,726.0,0.628,4491,65,0.667,0.728,Medium,1.9640269662921348
779942808,Existing Customer,42,F,3,Graduate,Single,Less than $40K,Blue,28,6,2,1,1438.3,0,1438.3,0.46,4482,74,0.644,0.0,Low,0.8
713709258,Existing Customer,43,M,3,Post-Graduate,Single,$40K - $60K,Blue,32,3,3,2,2142.0,1369,773.0,0.666,4424,88,0.66,0.639,Medium,1.6195366946778709
779961408,Existing Customer,58,F,1,Uneducated,Single,Less than $40K,Blue,43,4,4,2,3382.0,1446,1936.0,0.705,4854,74,0.682,0.428,Medium,1.8138672974571262
798699033,Existing Customer,52,F,2,Graduate,Single,abc,Blue,46,3,3,3,8961.0,1382,7579.0,0.797,4408,80,0.778,0.154,Medium,1.5770671576832942
754968033,Existing Customer,40,F,4,High School,Married,Less than $40K,Blue,33,4,5,3,1762.0,1224,538.0,0.815,4899,87,0.812,0.695,Medium,2.447399545970488
710163633,Existing Customer,41,F,4,Graduate,Divorced,$40K - $60K,Blue,36,3,3,2,1919.0,867,1052.0,0.741,4996,92,0.704,0.452,Medium,1.5259393434080248
781675983,Existing Customer,59,F,0,Graduate,Married,Less than $40K,Blue,53,4,5,1,3054.0,2517,537.0,1.061,4706,84,0.647,0.824,Medium,2.1120495088408644
720418383,Existing Customer,45,F,3,,Single,abc,Blue,27,4,1,2,1877.0,0,1877.0,0.752,4854,80,0.818,0.0,Low,0.7
778486008,Existing Customer,52,F,3,High School,Married,Less than $40K,Blue,40,4,4,1,4223.0,2235,1988.0,0.863,3669,62,1.138,0.529,Medium,1.6645733838503434
718303683,Attrited Customer,36,F,2,Graduate,Married,Less than $40K,Blue,23,4,2,2,1666.0,813,853.0,0.813,2622,60,0.818,0.488,Low,1.2439985594237695
716756133,Existing Customer,43,F,2,Graduate,Divorced,Less than $40K,Blue,33,4,3,2,2422.0,1237,1185.0,0.925,5079,80,0.818,0.511,Medium,1.5554204789430222
711363258,Existing Customer,49,F,1,Post-Graduate,Married,abc,Blue,39,6,3,1,4821.0,0,4821.0,0.746,4680,77,0.974,0.0,Low,1.0999999999999999
708551508,Existing Customer,51,F,2,College,Single,Less than $40K,Blue,37,4,4,2,3264.0,2508,756.0,0.887,4966,78,0.814,0.768,Medium,1.984114705882353
715019883,Existing Customer,52,M,3,College,Married,$60K - $80K,Blue,42,5,3,1,4565.0,1258,3307.0,0.764,4139,67,0.914,0.276,Low,1.2378725082146766
711125358,Existing Customer,45,F,3,Graduate,Single,$40K - $60K,Blue,39,4,4,0,1765.0,1694,71.0,0.76,4803,72,0.532,0.96,Medium,1.6799320113314447
708453408,Existing Customer,40,M,4,College,Divorced,$80K - $120K,Blue,31,6,2,3,16050.0,0,16050.0,0.77,3721,62,0.512,0.0,Low,1.2000000000000002
716370258,Existing Customer,49,F,3,Graduate,Single,Less than $40K,Blue,36,5,3,3,2188.0,1067,1121.0,0.618,4537,66,0.435,0.488,Medium,1.7438979890310784
803880108,Existing Customer,47,F,3,High School,Single,$40K - $60K,Blue,41,6,5,3,1721.0,1355,366.0,0.926,4474,58,1.32,0.787,Medium,2.493599883788495
708660408,Attrited Customer,40,F,1,College,Married,$40K - $60K,Blue,36,4,2,4,1737.0,1689,48.0,0.644,2459,43,0.536,0.972,Medium,1.8861098445595852
709822008,Existing Customer,42,F,3,,Divorced,abc,Blue,31,5,3,2,2369.0,1019,1350.0,0.691,4317,66,0.784,0.43,Medium,1.5150417897847193
716411358,Existing Customer,43,F,3,Uneducated,Single,Less than $40K,Blue,36,5,5,3,2652.0,0,2652.0,0.665,4676,78,0.773,0.0,Medium,2.1
717524433,Existing Customer,52,F,2,College,Married,$40K - $60K,Blue,40,5,3,1,1438.3,0,1438.3,0.825,4700,92,0.704,0.0,Low,1.0999999999999999
